year,site,observer,date,start_time,end_time,plot,stake,species,distance,count,comments
2013,barr,lrensel,2013-07-09,1340,1350,brw3,c7,none,NA,0,NA
2013,barr,lrensel,2013-07-09,1250,1300,brw3,g7,paja,250,1,NA
2013,barr,lrensel,2013-07-09,1250,1300,brw3,g7,glgu,50,1,"sitting on ground, watching observer"
2013,barr,lrensel,2013-07-09,1233,1243,brw3,k7,none,NA,0,NA
2013,barr,kgrond,2013-07-16,1130,1140,brw3,c7,none,NA,0,NA
2013,barr,kgrond,2013-07-16,1200,1210,brw3,g7,none,NA,0,NA
2013,barr,kgrond,2013-07-16,1240,1250,brw3,k7,none,NA,0,NA
2013,barr,vloverti,2013-06-03,1411,1421,brw5,c7,glgu,300,1,flew through plot to the north
2013,barr,vloverti,2013-06-03,1442,1452,brw5,g7,none,NA,0,NA
2013,barr,vloverti,2013-06-03,1507,1517,brw5,k7,none,NA,0,NA
2013,barr,bkaselow,2013-06-11,1155,1210,brw5,c7,glgu,35,1,"fly over, calling"
2013,barr,bkaselow,2013-06-11,1225,1240,brw5,g7,none,NA,0,NA
2013,barr,bkaselow,2013-06-11,1255,1310,brw5,k7,none,NA,0,NA
2013,barr,jcunningham,2013-06-18,1321,1331,brw5,c7,glgu,200,1,NA
2013,barr,jcunningham,2013-06-18,1321,1331,brw5,c7,paja,100,3,NA
2013,barr,jcunningham,2013-06-18,1233,1243,brw5,g7,none,NA,0,NA
2013,barr,jcunningham,2013-06-18,1144,1154,brw5,k7,none,NA,0,NA
2013,barr,amould,2013-06-25,1105,1115,brw5,c7,paja,500,1,swooping low in distance - off plot
2013,barr,amould,2013-06-25,1225,1235,brw5,g7,paja,100,1,flying across low SE to NW
2013,barr,amould,2013-06-25,1300,1310,brw5,k7,glgu,100,1,swooping low to S
2013,barr,pherzog,2013-07-02,1853,1903,brw5,c7,glgu,250,1,"flying over, west of stake, north direction"
2013,barr,pherzog,2013-07-02,1853,1903,brw5,c7,pefa,300,1,"sitting on ground, NE of stake, off plot"
2013,barr,pherzog,2013-07-02,1919,1929,brw5,g7,glgu,200,2,"SE of stake,flying over N direction"
2013,barr,pherzog,2013-07-02,1827,1837,brw5,k7,none,NA,0,NA
2013,barr,lrensel,2013-07-09,NA,NA,brw5,c7,none,NA,0,NA
2013,barr,lrensel,2013-07-09,1142,1152,brw5,g7,glgu,20,2,NA
2013,barr,lrensel,2013-07-09,1142,1152,brw5,g7,glgu,300,1,NA
2013,barr,lrensel,2013-07-09,1054,1105,brw5,k7,ltja,200,1,NA
2013,barr,lrensel,2013-07-09,1054,1105,brw5,k7,glgu,200,1,NA
2013,barr,bkaselow,2013-07-16,1235,1245,brw5,c7,none,NA,0,NA
2013,barr,bkaselow,2013-07-16,1140,1150,brw5,g7,none,NA,0,NA
2013,barr,bkaselow,2013-07-16,1045,1055,brw5,k7,none,NA,0,NA
2013,barr,"fstetler,pherzog,rlanctot",2013-06-03,1701,1711,brw8,c7,glgu,250,1,"single fly, obs Rlanctot"
2013,barr,"fstetler,pherzog,rlanctot",2013-06-03,1647,1657,brw8,g7,glgu,100,1,fly in E direction Obs Pherzog
2013,barr,"fstetler,pherzog,rlanctot",2013-06-03,1647,1657,brw8,g7,glgu,100,1,fly in N direction Obs Pherzog
2013,barr,"fstetler,pherzog,rlanctot",2013-06-03,1549,1559,brw8,k7,glgu,250,1,single fly by
2013,barr,lrensel,2013-06-11,934,944,brw8,c7,glgu,20,1,fly overhead
2013,barr,lrensel,2013-06-11,1150,1200,brw8,g7,glgu,50-70,2,diving after small bird?
2013,barr,lrensel,2013-06-11,1126,1136,brw8,k7,none,NA,0,NA
2013,barr,lrensel,2013-06-18,931,941,brw8,c7,glgu,10,1,fly overhead
2013,barr,lrensel,2013-06-18,1242,1252,brw8,g7,glgu,20-80,3,NA
2013,barr,lrensel,2013-06-18,1131,1141,brw8,k7,glgu,30,1,NA
2013,barr,lrensel,2013-06-18,1131,1141,brw8,k7,paja,80,2,NA
2013,barr,lrensel,2013-06-25,1330,1340,brw8,c7,paja,20-30,2,nesting pair?
2013,barr,lrensel,2013-06-25,1330,1340,brw8,c7,glgu,70,1,flying by
2013,barr,lrensel,2013-06-25,1213,1223,brw8,g7,glgu,50,2,NA
2013,barr,lrensel,2013-06-25,1213,1223,brw8,g7,glgu,75,1,NA
2013,barr,lrensel,2013-06-25,1213,1223,brw8,g7,glgu,30,1,flyover
2013,barr,lrensel,2013-06-25,1146,1156,brw8,k7,paja,10,2,nesting pair
2013,barr,lrensel,2013-07-02,1520,1530,brw8,c7,none,NA,0,NA
2013,barr,lrensel,2013-07-02,1425,1435,brw8,g7,paja,300,3,2 paired by c11
2013,barr,lrensel,2013-07-02,1425,1435,brw8,g7,ltja,100,4,flyby 
2013,barr,lrensel,2013-07-02,1442,1452,brw8,k7,paja,120,2,paired? Sitting/watching
2013,barr,NA,2013-07-09,NA,NA,brw8,c7,NA,NA,NA,no survey done
2013,barr,NA,2013-07-09,NA,NA,brw8,g7,NA,NA,NA,no survey done
2013,barr,NA,2013-07-09,NA,NA,brw8,k7,NA,NA,NA,no survey done
2013,barr,lrensel,2013-07-16,1004,1014,brw8,c7,none,NA,0,NA
2013,barr,lrensel,2013-07-16,1143,1153,brw8,g7,glgu,100,1,NA
2013,barr,lrensel,2013-07-16,1143,1153,brw8,g7,glgu,300,2,appeared to be mobbed by small birds
2013,barr,lrensel,2013-07-16,1255,1305,brw8,k7,paja,80,2,nesting pair on this plot
2014,barr,"asterling,wenglish",2014-06-05,1354,1404,brw0,k7,poja,20,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1354,1404,brw0,k7,poja,200,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1354,1404,brw0,k7,paja,200,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1354,1404,brw0,k7,glgu,50,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1452,1502,brw0,c7,poja,200,1,"snowing heavily, giant flakes"
2014,barr,"asterling,wenglish",2014-06-05,1524,1534,brw0,g7,glgu,25,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1524,1534,brw0,g7,poja,150,1,NA
2014,barr,"asterling,wenglish",2014-06-05,1524,1534,brw0,g7,glgu,25,4,NA
2014,barr,"asterling,wenglish",2014-06-05,1524,1534,brw0,g7,poja,125,2,NA
2014,barr,ssheedy,2014-06-11,1007,1017,brw0,c7,poja,100,1,NA
2014,barr,ssheedy,2014-06-11,1007,1017,brw0,c7,poja,125,2,NA
2014,barr,ssheedy,2014-06-11,1156,1106,brw0,g7,poja,125,1,NA
2014,barr,ssheedy,2014-06-11,1156,1106,brw0,g7,poja,300,1,NA
2014,barr,ssheedy,2014-06-11,1156,1106,brw0,g7,poja,350,1,NA
2014,barr,ssheedy,2014-06-11,1329,1339,brw0,k7,poja,20,1,NA
2014,barr,ssheedy,2014-06-11,1329,1339,brw0,k7,poja,50,1,NA
2014,barr,ssheedy,2014-06-11,1329,1339,brw0,k7,poja,150,1,NA
2014,barr,ssheedy,2014-06-11,1329,1339,brw0,k7,poja,10,1,NA
2014,barr,ssheedy,2014-06-18,918,928,brw0,c7,poja,200,1,"foggy dat, not great visibility"
2014,barr,ssheedy,2014-06-18,918,928,brw0,c7,paja,250,1,NA
2014,barr,ssheedy,2014-06-18,918,928,brw0,c7,poja,150,1,NA
2014,barr,ssheedy,2014-06-18,918,928,brw0,c7,poja,50,2,NA
2014,barr,ssheedy,2014-06-18,918,928,brw0,c7,glgu,250,1,NA
2014,barr,ssheedy,2014-06-18,1057,1107,brw0,g7,paja,75,1,NA
2014,barr,ssheedy,2014-06-18,1057,1107,brw0,g7,poja,300,1,NA
2014,barr,ssheedy,2014-06-18,1231,NA,brw0,k7,poja,100,1,really thick fog
2014,barr,ssheedy,2014-06-25,1233,1343,brw0,c7,none,NA,0,NA
2014,barr,ssheedy,2014-06-25,1126,1136,brw0,g7,poja,50,1,NA
2014,barr,ssheedy,2014-06-25,1126,1136,brw0,g7,poja,50,1,NA
2014,barr,ssheedy,2014-06-25,1126,1136,brw0,g7,glgu,150,1,NA
2014,barr,ssheedy,2014-06-25,947,957,brw0,k7,poja,200,1,NA
2014,barr,asterling,2014-07-01,1650,1700,brw0,c7,poja,25,1,NA
2014,barr,asterling,2014-07-01,1650,1700,brw0,c7,poja,25,1,NA
2014,barr,asterling,2014-07-01,1815,1825,brw0,g7,poja,50,1,nest
2014,barr,asterling,2014-07-01,1815,1825,brw0,g7,poja,100,2,NA
2014,barr,asterling,2014-07-01,1507,1517,brw0,k7,poja,100,1,NA
2014,barr,kkalasz,2014-07-08,1300,1310,brw0,c7,poja,150,1,NA
2014,barr,kkalasz,2014-07-08,1320,1330,brw0,g7,poja,50,1,nest
2014,barr,kkalasz,2014-07-08,1337,1347,brw0,k7,poja,100,1,NA
2014,barr,asterling,2014-07-15,1245,1255,brw0,c7,poja,50,1,NA
2014,barr,asterling,2014-07-15,1245,1255,brw0,c7,poja,150,1,NA
2014,barr,asterling,2014-07-15,1432,1442,brw0,g7,poja,50,1,on nest at G6
2014,barr,asterling,2014-07-15,1432,1442,brw0,g7,poja,200,1,NA
2014,barr,asterling,2014-07-15,1432,1442,brw0,g7,poja,100,2,NA
2014,barr,asterling,2014-07-15,1356,1406,brw0,k7,none,NA,0,NA
2014,barr,wenglish,2014-07-22,1120,1130,brw0,c7,poja,200,2,NA
2014,barr,wenglish,2014-07-22,1205,1215,brw0,g7,poja,25,1,NA
2014,barr,wenglish,2014-07-22,1205,1215,brw0,g7,poja,75,1,on nest
2014,barr,wenglish,2014-07-22,1023,1033,brw0,k7,poja,100,1,NA
2014,barr,asterling,2014-07-29,1045,1055,brw0,c7,poja,75,1,NA
2014,barr,asterling,2014-07-29,1045,1055,brw0,c7,poja,100,1,NA
2014,barr,asterling,2014-07-29,1154,1204,brw0,g7,poja,100,1,NA
2014,barr,asterling,2014-07-29,1127,1137,brw0,k7,glgu,200,1,NA
2014,barr,jmarin,2014-08-05,1305,1315,brw0,c7,poja,200,4,NA
2014,barr,jmarin,2014-08-05,1200,1210,brw0,g7,poja,300,2,NA
2014,barr,jmarin,2014-08-05,1200,1210,brw0,g7,poja,500,2,NA
2014,barr,jmarin,2014-08-05,1200,1210,brw0,g7,poja,20,1,NA
2014,barr,jmarin,2014-08-05,1130,1140,brw0,k7,poja,400,2,NA
2014,barr,jmarin,2014-08-05,1130,1140,brw0,k7,snow,500,1,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1153,1203,brw1,c7,none,NA,0,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1230,1240,brw1,g7,glgu,20,1,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1300,1310,brw1,k7,poja,100,2,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1300,1310,brw1,k7,glgu,200,1,NA
2014,barr,jmarin,2014-06-11,1624,1640,brw1,c7,glgu,50,1,> 10 minutes
2014,barr,jmarin,2014-06-11,1624,1640,brw1,c7,poja,20,1,> 10 minutes
2014,barr,jmarin,2014-06-11,1624,1640,brw1,c7,glgu,500,4,> 10 minutes
2014,barr,jmarin,2014-06-11,1535,1608,brw1,g7,poja,25,2,> 10 minutes
2014,barr,jmarin,2014-06-11,1326,1400,brw1,k7,glgu,300,5,> 10 minutes
2014,barr,jmarin,2014-06-11,1326,1400,brw1,k7,paja,20,1,> 10 minutes
2014,barr,jmarin,2014-06-11,1326,1400,brw1,k7,poja,40,3,> 10 minutes
2014,barr,jmarin,2014-06-18,900,1020,brw1,c7,glgu,50,2,> 10 minutes; foggy and windy
2014,barr,jmarin,2014-06-18,900,1020,brw1,c7,glgu,500,2,> 10 minutes; foggy and windy
2014,barr,jmarin,2014-06-18,900,1020,brw1,c7,paja,20,1,> 10 minutes; foggy and windy; hunting
2014,barr,jmarin,2014-06-18,900,1020,brw1,c7,paja,300,1,> 10 minutes; foggy and windy
2014,barr,jmarin,2014-06-18,900,1020,brw1,c7,poja,150,1,> 10 minutes; foggy and windy
2014,barr,jmarin,2014-06-18,1040,1120,brw1,g7,poja,200,5,> 10 minutes; foggy and windy
2014,barr,jmarin,2014-06-18,1040,1120,brw1,g7,paja,300,2,"> 10 minutes; foggy and windy; hunting, fighting with poja"
2014,barr,jmarin,2014-06-18,1040,1120,brw1,g7,paja,500,2,> 10 minutes; foggy and windy
2014,barr,jmarin,2014-06-18,1120,1220,brw1,k7,paja,200,2,> 10 minutes; foggy and windy
2014,barr,jmarin,2014-06-18,1120,1220,brw1,k7,poja,300,5,> 10 minutes; foggy and windy
2014,barr,jmarin,2014-06-18,1120,1220,brw1,k7,glgu,50,7,> 10 minutes; foggy and windy
2014,barr,jmarin,2014-06-18,1120,1220,brw1,k7,glgu,400,3,> 10 minutes; foggy and windy
2014,barr,jmarin,2014-06-18,1120,1220,brw1,k7,glgu,500,2,> 10 minutes; foggy and windy
2014,barr,jmarin,2014-06-25,1110,1200,brw1,c7,paja,20,3,> 10 minutes
2014,barr,jmarin,2014-06-25,1110,1200,brw1,c7,poja,20,2,> 10 minutes
2014,barr,jmarin,2014-06-25,1110,1200,brw1,c7,poja,200,3,> 10 minutes
2014,barr,jmarin,2014-06-25,1110,1200,brw1,c7,glgu,300,1,> 10 minutes
2014,barr,jmarin,2014-06-25,1030,1110,brw1,g7,poja,400,3,> 10 minutes
2014,barr,jmarin,2014-06-25,1030,1110,brw1,g7,poja,600,2,> 10 minutes
2014,barr,jmarin,2014-06-25,1030,1110,brw1,g7,glgu,400,2,> 10 minutes
2014,barr,jmarin,2014-06-25,1000,1020,brw1,k7,poja,300,1,> 10 minutes
2014,barr,jmarin,2014-06-25,1000,1020,brw1,k7,glgu,1000,1,> 10 minutes
2014,barr,ssheedy,2014-07-01,1317,1327,brw1,c7,poja,325,1,NA
2014,barr,ssheedy,2014-07-01,1436,1446,brw1,g7,poja,250,1,NA
2014,barr,ssheedy,2014-07-01,1524,1534,brw1,k7,paja,100,1,NA
2014,barr,jmarin,2014-07-08,1700,NA,brw1,c7,snow,300,1,NA
2014,barr,jmarin,2014-07-08,1700,NA,brw1,c7,paja,400,1,NA
2014,barr,jmarin,2014-07-08,1630,NA,brw1,g7,paja,600,1,NA
2014,barr,jmarin,2014-07-08,1630,NA,brw1,g7,poja,400,1,NA
2014,barr,jmarin,2014-07-08,1555,NA,brw1,k7,paja,10,2,NA
2014,barr,jmarin,2014-07-08,1555,NA,brw1,k7,glgu,600,4,NA
2014,barr,ssheedy,2014-07-15,1334,1344,brw1,c7,paja,150,1,NA
2014,barr,ssheedy,2014-07-15,1334,1344,brw1,c7,glgu,100,1,NA
2014,barr,ssheedy,2014-07-15,1428,1438,brw1,g7,poja,200,2,NA
2014,barr,ssheedy,2014-07-15,1521,1531,brw1,k7,poja,25,1,NA
2014,barr,ssheedy,2014-07-15,1521,1531,brw1,k7,glgu,50,1,NA
2014,barr,asterling,2014-07-22,1001,1011,brw1,c7,poja,200,1,NA
2014,barr,asterling,2014-07-22,1001,1011,brw1,c7,poja,150,3,NA
2014,barr,asterling,2014-07-22,1145,1155,brw1,g7,poja,20,1,NA
2014,barr,asterling,2014-07-22,1145,1155,brw1,g7,glgu,150,1,NA
2014,barr,asterling,2014-07-22,1145,1155,brw1,g7,glgu,100,1,NA
2014,barr,asterling,2014-07-22,1109,1119,brw1,k7,poja,150,1,NA
2014,barr,asterling,2014-07-22,1109,1119,brw1,k7,poja,200,1,NA
2014,barr,asterling,2014-07-22,1109,1119,brw1,k7,poja,100,2,NA
2014,barr,asterling,2014-07-22,1109,1119,brw1,k7,paja,200,2,NA
2014,barr,jmarin,2014-07-29,930,940,brw1,c7,glgu,400,1,NA
2014,barr,jmarin,2014-07-29,930,940,brw1,c7,poja,400,1,NA
2014,barr,jmarin,2014-07-29,930,940,brw1,c7,paja,500,3,NA
2014,barr,jmarin,2014-07-29,1030,1040,brw1,g7,poja,10,1,NA
2014,barr,jmarin,2014-07-29,1030,1040,brw1,g7,poja,600,1,NA
2014,barr,jmarin,2014-07-29,1030,1040,brw1,g7,glgu,700,2,NA
2014,barr,jmarin,2014-07-29,1130,1140,brw1,k7,glgu,10,1,NA
2014,barr,jmarin,2014-07-29,1130,1140,brw1,k7,snow,400,2,NA
2014,barr,jmarin,2014-07-29,1130,1140,brw1,k7,poja,200,1,NA
2014,barr,jcunningham,2014-08-05,1407,1417,brw1,c7,poja,300,1,NA
2014,barr,jcunningham,2014-08-05,1407,1417,brw1,c7,poja,300,2,NA
2014,barr,jcunningham,2014-08-05,1407,1417,brw1,c7,glgu,250,1,NA
2014,barr,jcunningham,2014-08-05,1407,1417,brw1,c7,paja,100,2,NA
2014,barr,jcunningham,2014-08-05,1510,1520,brw1,g7,none,NA,0,NA
2014,barr,jcunningham,2014-08-05,1450,1500,brw1,k7,poja,100,1,NA
2014,barr,jcunningham,2014-08-05,1450,1500,brw1,k7,poja,200,2,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1055,1105,brw2,c7,poja,70,1,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1055,1105,brw2,c7,poja,300,1,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1005,1015,brw2,g7,poja,200,5,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1005,1015,brw2,g7,poja,150,1,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1005,1015,brw2,g7,poja,500,1,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1005,1015,brw2,g7,paja,300,2,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1115,1125,brw2,k7,poja,150,1,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1115,1125,brw2,k7,paja,4,1,NA
2014,barr,"ssheedy,kgrond",2014-06-05,1115,1125,brw2,k7,poja,100,1,NA
2014,barr,jmarin,2014-06-11,1204,1255,brw2,c7,poja,100,5,> 10 minutes
2014,barr,jmarin,2014-06-11,1204,1255,brw2,c7,glgu,50,3,> 10 minutes
2014,barr,jmarin,2014-06-11,1103,1158,brw2,g7,poja,200,2,> 10 minutes
2014,barr,jmarin,2014-06-11,1103,1158,brw2,g7,rutu,220,2,> 10 minutes
2014,barr,jmarin,2014-06-11,1103,1158,brw2,g7,glgu,150,2,> 10 minutes
2014,barr,jmarin,2014-06-11,945,1046,brw2,k7,glgu,100,NA,> 10 minutes
2014,barr,jmarin,2014-06-11,945,1046,brw2,k7,snow,50,NA,> 10 minutes
2014,barr,jmarin,2014-06-11,945,1046,brw2,k7,poja,200,NA,> 10 minutes
2014,barr,jmarin,2014-06-18,1400,1500,brw2,c7,cora,50,1,> 10 minutes; cold and foggy
2014,barr,jmarin,2014-06-18,1400,1500,brw2,c7,glgu,200,2,> 10 minutes; cold and foggy
2014,barr,jmarin,2014-06-18,1200,1310,brw2,g7,glgu,50,2,> 10 minutes; cold and foggy
2014,barr,jmarin,2014-06-18,1200,1310,brw2,g7,poja,100,2,> 10 minutes; cold and foggy
2014,barr,jmarin,2014-06-18,1315,1400,brw2,k7,poja,10,5,> 10 minutes
2014,barr,jmarin,2014-06-18,1315,1400,brw2,k7,glgu,10,1,> 10 minutes
2014,barr,jmarin,2014-06-18,1315,1400,brw2,k7,paja,20,1,> 10 minutes; eating egg
2014,barr,jmarin,2014-06-18,1315,1400,brw2,k7,snow,500,2,> 10 minutes
2014,barr,jmarin,2014-06-25,1305,1345,brw2,c7,paja,40,1,> 10 minutes
2014,barr,jmarin,2014-06-25,1305,1345,brw2,c7,snow,300,2,> 10 minutes
2014,barr,jmarin,2014-06-25,1400,1444,brw2,g7,cora,200,2,> 10 minutes
2014,barr,jmarin,2014-06-25,1400,1444,brw2,g7,snow,150,2,> 10 minutes
2014,barr,jmarin,2014-06-25,1400,1444,brw2,g7,paja,30,1,> 10 minutes
2014,barr,jmarin,2014-06-25,1400,1444,brw2,g7,cora,100,2,> 10 minutes
2014,barr,jmarin,2014-06-25,1400,1444,brw2,g7,poja,30,3,> 10 minutes
2014,barr,jmarin,2014-06-25,1400,1444,brw2,g7,rutu,20,1,> 10 minutes
2014,barr,jmarin,2014-06-25,1500,1550,brw2,k7,paja,20,1,> 10 minutes
2014,barr,jmarin,2014-06-25,1500,1550,brw2,k7,snow,100,2,> 10 minutes
2014,barr,jmarin,2014-06-25,1500,1550,brw2,k7,glgu,50,1,> 10 minutes
2014,barr,jmarin,2014-06-25,1500,1550,brw2,k7,cora,400,2,> 10 minutes
2014,barr,ssheedy,2014-07-01,1147,1157,brw2,c7,poja,75,2,NA
2014,barr,ssheedy,2014-07-01,1147,1157,brw2,c7,snow,300,1,"N of plot, not sure if one of nesting pair or not"
2014,barr,ssheedy,2014-07-01,1025,1035,brw2,g7,none,NA,0,NA
2014,barr,ssheedy,2014-07-01,901,911,brw2,k7,paja,200,6,NA
2014,barr,ssheedy,2014-07-01,901,911,brw2,k7,snow,100,1,NA
2014,barr,jmarin,2014-07-08,1430,1440,brw2,c7,poja,100,1,NA
2014,barr,jmarin,2014-07-08,1430,1440,brw2,c7,glgu,400,1,NA
2014,barr,jmarin,2014-07-08,1430,1440,brw2,c7,poja,400,2,NA
2014,barr,jmarin,2014-07-08,1430,1440,brw2,c7,snow,400,1,NA
2014,barr,jmarin,2014-07-08,1430,1440,brw2,c7,poja,200,1,NA
2014,barr,jmarin,2014-07-08,1250,1300,brw2,g7,poja,100,1,NA
2014,barr,jmarin,2014-07-08,1250,1300,brw2,g7,poja,150,1,NA
2014,barr,jmarin,2014-07-08,1055,1105,brw2,k7,glgu,30,1,NA
2014,barr,jmarin,2014-07-08,1055,1105,brw2,k7,poja,200,1,NA
2014,barr,jmarin,2014-07-08,1055,1105,brw2,k7,poja,20,1,NA
2014,barr,ssheedy,2014-07-15,1145,1155,brw2,c7,none,NA,0,NA
2014,barr,ssheedy,2014-07-15,1017,1027,brw2,g7,poja,50,1,NA
2014,barr,ssheedy,2014-07-15,922,932,brw2,k7,glgu,75,1,NA
2014,barr,asterling,2014-07-22,1235,1245,brw2,c7,poja,50,1,NA
2014,barr,asterling,2014-07-22,1235,1245,brw2,c7,poja,200,1,NA
2014,barr,asterling,2014-07-22,1235,1245,brw2,c7,glgu,150,1,NA
2014,barr,asterling,2014-07-22,1315,1325,brw2,g7,snow,100,1,female
2014,barr,asterling,2014-07-22,1410,1420,brw2,k7,snow,50,1,female
2014,barr,asterling,2014-07-22,1410,1420,brw2,k7,poja,200,1,NA
2014,barr,jmarin,2014-07-29,1230,1240,brw2,c7,snow,100,2,NA
2014,barr,jmarin,2014-07-29,1230,1240,brw2,c7,poja,500,1,NA
2014,barr,jmarin,2014-07-29,1230,1240,brw2,c7,poja,100,1,NA
2014,barr,jmarin,2014-07-29,1340,1350,brw2,g7,snow,100,1,NA
2014,barr,jmarin,2014-07-29,1340,1350,brw2,g7,poja,50,2,NA
2014,barr,jmarin,2014-07-29,1340,1350,brw2,g7,poja,600,2,NA
2014,barr,jmarin,2014-07-29,1420,1430,brw2,k7,snow,600,1,NA
2014,barr,jmarin,2014-07-29,1420,1430,brw2,k7,poja,500,1,NA
2014,barr,jcunningham,2014-08-05,1540,1550,brw2,c7,poja,100,1,NA
2014,barr,jcunningham,2014-08-05,1540,1550,brw2,c7,poja,150,1,NA
2014,barr,jcunningham,2014-08-05,1540,1550,brw2,c7,snow,300,2,NA
2014,barr,jcunningham,2014-08-05,1540,1550,brw2,c7,glgu,150,1,NA
2014,barr,jcunningham,2014-08-05,1600,1610,brw2,g7,snow,200,1,same snow seen earlier
2014,barr,jcunningham,2014-08-05,1600,1610,brw2,g7,snow,100,1,same snow seen earlier
2014,barr,jcunningham,2014-08-05,1600,1610,brw2,g7,poja,300,2,NA
2014,barr,jcunningham,2014-08-05,1625,1635,brw2,k7,paja,200,1,NA
2014,barr,jcunningham,2014-08-05,1625,1635,brw2,k7,poja,100,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1350,1400,brw3,c7,poja,100,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1350,1400,brw3,c7,poja,300,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1405,1415,brw3,g7,poja,300,3,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1405,1415,brw3,g7,poja,400,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1405,1415,brw3,g7,poja,250,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1405,1415,brw3,g7,poja,50,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1235,1245,brw3,k7,poja,150,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1235,1245,brw3,k7,poja,200,1,NA
2014,barr,"jcunningham,jmarin",2014-06-05,1235,1245,brw3,k7,poja,50,1,NA
2014,barr,asterling,2014-06-11,1310,NA,brw3,c7,poja,200,1,NA
2014,barr,asterling,2014-06-11,1310,NA,brw3,c7,glgu,25,2,NA
2014,barr,asterling,2014-06-11,1310,NA,brw3,c7,glgu,10,1,NA
2014,barr,asterling,2014-06-11,1310,NA,brw3,c7,glgu,70,1,NA
2014,barr,asterling,2014-06-11,1153,1203,brw3,g7,poja,200,1,NA
2014,barr,asterling,2014-06-11,1045,1055,brw3,k7,poja,100,1,NA
2014,barr,asterling,2014-06-11,1045,1055,brw3,k7,poja,70,1,NA
2014,barr,asterling,2014-06-18,1049,NA,brw3,c7,paja,25,1,think fog at 200m
2014,barr,asterling,2014-06-18,949,959,brw3,g7,snow,200,2,think fog at 200m
2014,barr,asterling,2014-06-18,949,959,brw3,g7,poja,150,1,think fog at 200m
2014,barr,asterling,2014-06-18,949,959,brw3,g7,poja,25,1,think fog at 200m
2014,barr,asterling,2014-06-18,1218,1228,brw3,k7,snow,200,1,"think fog at 200m, male"
2014,barr,asterling,2014-06-18,1218,1228,brw3,k7,poja,150,1,think fog at 200m
2014,barr,asterling,2014-06-18,1218,1228,brw3,k7,poja,175,1,think fog at 200m
2014,barr,asterling,2014-06-18,1218,1228,brw3,k7,snow,200,1,"think fog at 200m, female"
2014,barr,asterling,2014-06-25,1007,1017,brw3,c7,none,NA,0,NA
2014,barr,asterling,2014-06-25,1144,NA,brw3,g7,poja,25,1,NA
2014,barr,asterling,2014-06-25,1144,NA,brw3,g7,poja,150,1,NA
2014,barr,asterling,2014-06-25,1245,1255,brw3,k7,poja,100,1,NA
2014,barr,asterling,2014-06-25,1245,1255,brw3,k7,poja,25,1,NA
2014,barr,jmarin,2014-07-01,1439,1449,brw3,c7,glgu,1000,1,NA
2014,barr,jmarin,2014-07-01,1554,1604,brw3,g7,poja,250,3,NA
2014,barr,jmarin,2014-07-01,1554,1604,brw3,g7,poja,500,2,NA
2014,barr,jmarin,2014-07-01,1500,1510,brw3,k7,poja,100,1,NA
2014,barr,ssheedy,2014-07-08,1716,1726,brw3,c7,poja,25,1,little foggy
2014,barr,ssheedy,2014-07-08,1607,1617,brw3,g7,poja,25,1,NA
2014,barr,ssheedy,2014-07-08,1607,1617,brw3,g7,poja,50,1,NA
2014,barr,ssheedy,2014-07-08,1607,1617,brw3,g7,poja,200,1,NA
2014,barr,ssheedy,2014-07-08,1515,1525,brw3,k7,none,NA,0,"little foggy, visibility ~400m"
2014,barr,jmarin,2014-07-15,1420,1430,brw3,c7,poja,10,1,NA
2014,barr,jmarin,2014-07-15,1340,1350,brw3,g7,none,NA,0,NA
2014,barr,jmarin,2014-07-15,1520,1530,brw3,k7,poja,50,1,NA
2014,barr,jmarin,2014-07-15,1520,1530,brw3,k7,poja,30,1,digging
2014,barr,"ssheedy,mballvanzee",2014-07-22,1236,1246,brw3,c7,ltja,50,1,NA
2014,barr,"ssheedy,mballvanzee",2014-07-22,1236,1246,brw3,c7,paja,300,1,NA
2014,barr,"ssheedy,mballvanzee",2014-07-22,1236,1246,brw3,c7,glgu,300,1,NA
